id|title|link|price|description|condition|gtin|brand|mpn|image_link|product_type|availability|quantity|shipping|shipping_weight|google_product_category|adwords_grouping|adwords_labels|gender|age_group|color|size|item_group_id|sale_price|adwords_redirect|identifier_exists|sale_price_effective_date|tax|custom_label_0|custom_label_1|custom_label_2|custom_label_3|custom_label_4|adult|promotion_id|shipping_length|shipping_width|shipping_height|shipping_label
BATLEAGOOL2_ES|Batería original Leagoo Lead2|https://www.maxmovil.com/es/bateria-original-leagoo-lead-2.html|9.00|Batería original Leagoo de alto rendimiento y fiabilidad, para sacarle el máximo partido a tu smartphone. No compatible con el Lead 2.|new|2000000000008|Leagoo|MPN_BATLEAGOOL2_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_leagoo_lead_2.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BATLEAGOOL2_ES|unisex|adult||||3.63|https://tag.shopping-feed.com/v3/redirect/product/4ee5369f72c753a3b84fcc3118ac404289a1f35b|||ES::0:|||||Accesorios||||||
BATMOTBC70_ES|Batería Motorola BC70 original|https://www.maxmovil.com/es/bateria-motorola-bc70-original.html|9.00|Batería original Motorola BC70 para Motorola E6 y E7. Para que no te falte autonomía en tu día a día.|new|3700687818147|Motorola|MPN_BATMOTBC70_ES|https://www.maxmovil.com/media/catalog/product/b/a/batmotbc70_batmotbc70.jpg|Accesorios > Baterías|in stock|4|ES:::0|0.05||Accesorios > Baterías|BATMOTBC70_ES|unisex|adult||||6.05|https://tag.shopping-feed.com/v3/redirect/product/b53cf4fd46ceb800ca3e63f559b654feae2bd077|||ES::0:|||||Accesorios||||||
BATN7100_ES|Batería para Samsung Galaxy Note 2 EB595675LU|https://www.maxmovil.com/es/bateria-para-samsung-galaxy-note-2-eb595675lu.html|12.00|Una batería original de repuesto para el Samsung Galaxy Note 2. Con 3100 mAh de capacidad.|new|8592118058292|Samsung|MPN_BATN7100_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_samsung_galaxy_note_2.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BATN7100_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/9ef960380dd4fac655630fb3dbfc6ce039c2949b|||ES::0:||De 3001 a 3500 mAh|||Accesorios||||||
BATNBL5BT_ES|Batería original Nokia BL-5BT para el Nokia 3720 classic|https://www.maxmovil.com/es/bateria-original-nokia-bl-5bt.html|8.00|Esta ligera batería de Ion Litio y 870 mAh te proporciona una fuente de alimentación compacta para tu Nokia 3720 Classic.|new|6417182894497|Nokia|MPN_BATNBL5BT_ES|https://www.maxmovil.com/media/catalog/product/b/a/batnbl5bt_batnbl5bt.jpg|Accesorios > Baterías|in stock|8|ES:::0|0.05||Accesorios > Baterías|BATNBL5BT_ES|unisex|adult||||6.66|https://tag.shopping-feed.com/v3/redirect/product/031e5b6225eaca2c1927a6edbd36985b1aa65c5c|||ES::0:|||||Accesorios||||||
BATNOKBP5T_ES|Batería original Nokia BP-5T para el Lumia 820|https://www.maxmovil.com/es/bateria-original-nokia-bp-5t-para-el-lumia-820.html|20.00|Batería original de la marca Nokia de alto rendimiento y durabilidad, para sacarle el máximo partido a tu smartphone Lumia.|new|6438158521568|Nokia|MPN_BATNOKBP5T_ES|https://www.maxmovil.com/media/catalog/product/B/A/BATNOKBP5T.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BATNOKBP5T_ES|unisex|adult||||11.50|https://tag.shopping-feed.com/v3/redirect/product/b6364324e8b6c28f85dd10d335ab42966cb917da|||ES::0:|||||Accesorios||||||
BATP3300_ES|Batería S120 QTEK HTC P3300|https://www.maxmovil.com/es/bateria-s120-qtek-htc-p3300.html|13.00|Batería para la Qtek P3300. Olvida el quedarte a medias mientras estás usando tu móvil, cámbiate de batería y sácale el máximo partido.|new|4710937311112|HTC|MPN_BATP3300_ES|https://www.maxmovil.com/media/catalog/product/b/a/batp3300_batp3300.jpg|Accesorios > Baterías|in stock|1|ES:::0|0.05||Accesorios > Baterías|BATP3300_ES|unisex|adult||||12.00|https://tag.shopping-feed.com/v3/redirect/product/6d0d56ea05f6c9c90d673593cbaf46996dfd6755|||ES::0:|||||Accesorios||||||
BATS620_ES|Batería QTEK HTC S620 970MAH S160|https://www.maxmovil.com/es/bateria-qtek-htc-s620-970mah-s160.html|22.00|Batería para la Qtek S620 ORIGINAL para que no te vuelvas a quedar tirado con tu móvil. Compra una batería extra y sácale el máximo partido a tu móvil.|new|4029948530475|HTC|MPN_BATS620_ES|https://www.maxmovil.com/media/catalog/product/b/a/bats620_bats620.jpg|Accesorios > Baterías|in stock|2|ES:::0|0.05||Accesorios > Baterías|BATS620_ES|unisex|adult||||4.84|https://tag.shopping-feed.com/v3/redirect/product/5e6dd61b6085159ac418246da456ad24dd1a7a32|||ES::0:|||||Accesorios||||||
BATX1_ES|Batería original iOcean BLP-1 para tu X1|https://www.maxmovil.com/es/bateria-original-iocean-blp-1-para-tu-x1.html|12.00|Sácale el máximo rendimiento a tu móvil con las nuevas baterías originales de iOcean, fabricadas exclusivamente para tu X1. Con una capacidad de 1600mAh para que puedas disfrutar sin preocupaciones.|new|4894260411173|iOcean|MPN_BATX1_ES|https://www.maxmovil.com/media/catalog/product/B/A/BATX1.jpg|Accesorios > Baterías|in stock|6|ES:::0|0.05||Accesorios > Baterías|BATX1_ES|unisex|adult||||7.26|https://tag.shopping-feed.com/v3/redirect/product/47b88616c932d7a99f6e779d73cccb5823b06092|||ES::0:|||||Accesorios||||||
BBASY12733002_ES|Estación cargadora Blackberry|https://www.maxmovil.com/es/estacion-cargadora-blackberry.html|79.00|Proporciona simultaneamente alimentación a su Blackberry, una batería adicional, auricular Bluetooth HS-655 y sincroniza con su PC a través del cable USB.(No incluido en el pack de venta: bateria,auricular HS-655, cable USB, blackberry 8100). Compatible con: BLACKBERRY 8100 Pearl, BLACKBERRY 8110 Pearl, BLACKBERRY 8120 Pearl, BLACKBERRY 8300 Curve, BLACKBERRY 8800|new|8431630101614|BlackBerry|MPN_BBASY12733002_ES|https://www.maxmovil.com/media/catalog/product/b/b/bbasy12733002_bb8300.jpg|Accesorios > Cargadores|in stock|3|ES:::0|0.05||Accesorios > Cargadores|BBASY12733002_ES|unisex|adult||||13.82|https://tag.shopping-feed.com/v3/redirect/product/5e42608e37b02f55d99f8a710220990b75e7ea1a|||ES::0:|||||Accesorios||||||
BBCD9500_ES|Cable de datos USB BlackBerry ASY-18683 9500/8900|https://www.maxmovil.com/es/cable-de-datos-usb-blackberry-asy-18683-9500-8900.html|7.00|Cable de datos USB para BlackBerry 9500 Storm entre otros...Longitud del cable: 1 metroConector: microUSB|new|0999123205197|BlackBerry|MPN_BBCD9500_ES|https://www.maxmovil.com/media/catalog/product/b/b/bbcd9500_bbcd9500.jpg|Accesorios > Conectividad|in stock|10|ES:::0|0.05||Accesorios > Conectividad|BBCD9500_ES|unisex|adult||||3.63|https://tag.shopping-feed.com/v3/redirect/product/f18bd06b7099c4a528b168322753cc3fe5035587|||ES::0:|||||Accesorios||||||
BBJM1_ES|Bateria Original Blackberry J-M1|https://www.maxmovil.com/es/bateria-original-blackberry-j-m1.html|29.00|La batería BlackBerry está específicamente diseñada para tu smartphone BlackBerry, y te da la autonomía que necesitas para seguir comunicándote durante vuelos largos, reuniones e incluso cortes de electricidad.|new|0843163087156|BlackBerry|MPN_BBJM1_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria-original-blackberry-j-m1-01.jpg|Accesorios > Baterías|in stock|2|ES:::0|0.05||Accesorios > Baterías|BBJM1_ES|unisex|adult||||20.57|https://tag.shopping-feed.com/v3/redirect/product/daaf8ee7e161e02d35334285ce230c9174bd8f6c|||ES::0:|||||Accesorios||||||
BBL4S_ES|Batería Nokia BL-4S 860 mAh|https://www.maxmovil.com/es/bateria-nokia-bl-4s-860mah.html|9.00|Una batería original de Nokia, modelo BL-4S. Nueva y con capacidad de 860 mAh. Compatible con modelos de móvil Nokia como el 2680 Slide, 3600 Slide, 7100 Supernova o 7610 Supernova.|new|8592118001151|Nokia|MPN_BBL4S_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_nokia_bl-4s.jpg|Accesorios > Baterías|in stock|3|ES:::0|0.05||Accesorios > Baterías|BBL4S_ES|unisex|adult||||5.75|https://tag.shopping-feed.com/v3/redirect/product/4221665ea60c058bc7b6a174758c7b8f73434e44|||ES::0:||Menos de 1500 mAh|||Accesorios||||||
BEMYSCI_ES|Báscula Bewell Myscale Initial|https://www.maxmovil.com/es/bascula-bewell-myscale-initial.html|79.00|Una báscula inteligenteMyScale Initial es una báscula inteligente que se sincroniza con tu smartphone para llevar un historial de tus pesos y fijarte objetivos entre otras funciones. Elegante y sofisticada apenas ocupa espacio y pesa sólo 2 kg.La báscula Myscale Initial te ofrece una analítica corporal completa de peso, con elementos como el índice de masa corporal (IMC).Se empareja vía Bluetooth con tu smartphone, para el que deberás descargar una aplicación gratuita disponible para Android y iOS. Te perimte registrar hasta 8 perfiles en la misma app, para que todos los miembros de la familia tengan un control sobre su salud y estado de forma. Admite pesos de entre 6 y 150 kilos.|new|3760165449393|Otras|MPN_BEMYSCI_ES|https://www.maxmovil.com/media/catalog/product/b/_/b_scula_bewell_myscale_initial.jpg|Accesorios > Otros|in stock|2|ES:::0|0.05||Accesorios > Otros|BEMYSCI_ES|unisex|adult|Blanco|||72.42|https://tag.shopping-feed.com/v3/redirect/product/5e8a2a8153b662261b130084c9c8079d7ff03bd2|||ES::0:|||||Accesorios||||||
BEU1000D_ES|Power bank DP612 10000 mAh batería externa oro|https://www.maxmovil.com/es/banco-de-potencia-dp612-10000-mah-ouro-bateria-externa.html|22.00|Power bank DP612 10000 mAh batería externaSi eres de los que llegas a casa con el movil apagado o con un porcentaje bajo de la batería te recomiendo esta espectacular power bank, un gran banco de energía dispuesto a darte hasta 10000 mAh que nos podrá ofrecer varias cargas de nuestro movil y asi poder llegar hasta el final del día.|new|8434132028557|Otras|MPN_BEU1000D_ES|https://www.maxmovil.com/media/catalog/product/4/1/41sx1ajrdxl_1_.jpg|Accesorios > Power Banks|in stock|2|ES:::0|0.05||Accesorios > Power Banks|BEU1000D_ES|unisex|adult|Oro||||https://tag.shopping-feed.com/v3/redirect/product/87b404a1e2d26b82880ff404552a4e3cd6bbefa7|||ES::0:||De 9501 a 10000 mAh|||Accesorios||||||
BEU2600BS_ES|Batería externa universal 2600 mAh Blanco|https://www.maxmovil.com/es/bateria-externa-universal-2600-mah-blanco.html|10.00|Una power bank universal compatible con cualquier smartphone o tablet a través de un cable USB. Con capacidad de 2600 mAh.|new|8435427401871|Famz|MPN_BEU2600BS_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_externa_universal_blanco_2600_mah.jpg|Accesorios > Power Banks|in stock|2|ES:::0|0.05||Accesorios > Power Banks|BEU2600BS_ES|unisex|adult|Blanco||||https://tag.shopping-feed.com/v3/redirect/product/d22eccdaeab65819a94f88bf11811620e84ae8b9|||ES::0:||De 2501 a 3000 mAh|||Accesorios||||||
BEWMYCO_ES|Pulsera de actividad Bewell MyCoach Negro|https://www.maxmovil.com/es/pulsera-de-actividad-bewell-mycoach-negro.html|99.00|Ponte en forma con la Bewell MyCoachEl fabricante francés Bewell te propone que hagas ejercicio con un entrenador personal en tu muñeca. La Bewell MyCoach es una smartband o pulsera de actividad asequible que se conecta con un smartphone vía Bluetooth para transmitirle los datos de tu sesión y comprueba tu evolución.Presenta un diseño cómodo y flexible. Puedes optar por la correa para llevarla en la mueca o por el formato clip para llevarla sujeta a la cintura.Entre otros datos, la Bewell MyCoach mide los siguientes:El número de pasosLa distanciaLa velocidadLa duración de la actividadLas calorías quemadasPuedes marcarte objetivos y analizar tu sueño para tratar de optimizar tu descanso.Este dispositivo es compatible con móviles o tablets Android (4.0 o superior) y iOS (7.0 o posterior) con Bluetooth 4.0. Puedes descargarte la aplicación gratuita de Bewell en Google Play o en la App Store.Cuentas con un variado catálogo de smartbands para elegir.|new|3760165448778|Otras|MPN_BEWMYCO_ES|https://www.maxmovil.com/media/catalog/product/b/e/bewell_mycoach_negro.jpg|Accesorios > Smartband|in stock|3|ES:::0|0.05||Accesorios > Smartband|BEWMYCO_ES|unisex|adult||||78.77|https://tag.shopping-feed.com/v3/redirect/product/d4922fb18115bef70ca302c81eaeff3d446dc750|||ES::0:|||||Wearables||||||
BEX546BBE_ES|Bateria Original Samsung BEX546BBE|https://www.maxmovil.com/es/bateria-original-samsung-bex546bbe.html|9.00|Bateria Original Samsung BEX546BBE para Samsung Z320i. Olvídate de quedarte incomunicado y sin autonomía con una nueva batería.|new|5901737121387|Samsung|MPN_BEX546BBE_ES|https://www.maxmovil.com/media/catalog/product/b/e/bex546bbe_bex546bbe.jpg|Accesorios > Baterías|in stock|1|ES:::0|0.05||Accesorios > Baterías|BEX546BBE_ES|unisex|adult||||8.47|https://tag.shopping-feed.com/v3/redirect/product/a35ee6f7a51b02b6b0f78d482ee0127d35a4ba46|||ES::0:|||||Accesorios||||||
BHP3450_ES|Batería HTC TOUCH P3450 BA S230|https://www.maxmovil.com/es/bateria-htc-touch-p3450-ba-s230.html|10.00|BATERIA PARA TU HTC TOUCH P3450|new|4029948525709|HTC|MPN_BHP3450_ES|https://www.maxmovil.com/media/catalog/product/b/h/bhp3450_bthtc.jpg|Accesorios > Baterías|in stock|2|ES:::0|0.05||Accesorios > Baterías|BHP3450_ES|unisex|adult||||7.26|https://tag.shopping-feed.com/v3/redirect/product/a14e748d105289ba31b6715c742eb70b3d01248a|||ES::0:|||||Accesorios||||||
BKC1C9GBB_ES|Funda con teclado bluetooth Samsung BKC-1C9GBB|https://www.maxmovil.com/es/funda-con-teclado-bluetooth-samsung-bkc-1c9gbb.html|94.00|Esta funda con teclado hace mucho más fácil el comunicarse con tus amigos además de estar protegida contra golpes y polvo.- Accesos directos en teclado- Soporte ajustable para mejorar la visualizaciónCompatible con las tablet Samsung:Samsung Galaxy Tab 8.9 GT-P7300, GT-P7310|new|8806071694573|Samsung|MPN_BKC1C9GBB_ES|https://www.maxmovil.com/media/catalog/product/b/k/bkc1c9gbb_bkc1c9gbb_2.png|Accesorios > Fundas > Fundas con tapa|in stock|1|ES:::0|0.05||Accesorios > Fundas > Fundas con tapa|BKC1C9GBB_ES|unisex|adult|Negro|||77.84|https://tag.shopping-feed.com/v3/redirect/product/586f8dc2c1df6d5985a883679e6fa4048bc349da|||ES::0:|||||Accesorios||||||
BLGK800N_ES|Batería para LG KG800 (BLGK800N)|https://www.maxmovil.com/es/bateria-para-lg-k800-blgk800n.html|12.00|Batería original de LG para el modelo LG KG800. Con capacidad de 1000 mAh.|new||LG|MPN_BLGK800N_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_lg.jpg|Accesorios > Baterías|in stock|2|ES:::0|0.05||Accesorios > Baterías|BLGK800N_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/9e8f71dd6b0ea1f45a465221914e8606b277bb7d|||ES::0:|||||Accesorios||||||
BLGPR_ES|Batería Orginal LGIP-750A para LG Prada|https://www.maxmovil.com/es/bateria-orginal-lgip-750a-para-lg-prada.html|24.00|Batería Original de LG para los modelos LG KE820, KE850(Prada), KG99, KE800 Chokolate|new|4250407218652|LG|MPN_BLGPR_ES|https://www.maxmovil.com/media/catalog/product/b/l/blgpr_btprada.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BLGPR_ES|unisex|adult||||12.86|https://tag.shopping-feed.com/v3/redirect/product/6cdb2761a6d8de39bcbef5bc475385df0013fd33|||ES::0:|||||Accesorios||||||
BLKB8100_ES|Cargador de red BlackBerry 8100 / 7100 / 7230 / 8700 / 8800|https://www.maxmovil.com/es/cargador-de-red-blackberry-8100-7100-7230-8700-8800.html|29.00|Cargador de red para Blackberry.Modelos compatibles:_BLACKBERRY 7100BLACKBERRY 7130BLACKBERRY 7230BLACKBERRY 7290BLACKBERRY 8100 PearlBLACKBERRY 8120BLACKBERRY 8300 CurveBLACKBERRY 8310 CurveBLACKBERRY 8320 CurveBLACKBERRY 8700BLACKBERRY 8707BLACKBERRY 8800BLACKBERRY 9000|new|0999123136000|BlackBerry|MPN_BLKB8100_ES|https://www.maxmovil.com/media/catalog/product/b/l/blkb8100_carblack.jpg|Accesorios > Cargadores|in stock|10|ES:::0|0.05||Accesorios > Cargadores|BLKB8100_ES|unisex|adult||||4.84|https://tag.shopping-feed.com/v3/redirect/product/54cb19d04abcce724c220e5a29a433812650a869|||ES::0:|||||Accesorios||||||
BNKBL4D_ES|Batería Nokia BL-4D para Nokia E5/E7-00/N8/N97 mini|https://www.maxmovil.com/es/bateria-nokia-bl-4d.html|30.00|Batería Nokia BL-4D original y compatible con los siguientes modelos: Nokia E5, E7-00, N8 y N97 mini.|new|6438158081765|Nokia|MPN_BNKBL4D_ES|https://www.maxmovil.com/media/catalog/product/b/n/bnkbl4d_bnkbl4d.jpg|Accesorios > Baterías|in stock|7|ES:::0|0.05||Accesorios > Baterías|BNKBL4D_ES|unisex|adult||||6.66|https://tag.shopping-feed.com/v3/redirect/product/07b4c4a9d6234ea173937e384a0e8cc37a72d974|||ES::0:|||||Accesorios||||||
BNKBL4J_ES|Batería Nokia BL-4J|https://www.maxmovil.com/es/bateria-nokia-bl-4j.html|11.00|Logra sacar el máximo partido a tu móvil con esta batería de larga duración.Características:- Tecnología Li-ion- Capacidad de batería de 1200 mAhCompatible con los móviles Nokia:Nokia C6-00|new|4894262108026|Nokia|MPN_BNKBL4J_ES|https://www.maxmovil.com/media/catalog/product/b/a/bater_a-nokia-bl-4j-01.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BNKBL4J_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/10f5878aa59d606bf0c3efca1a86fae2841734e4|||ES::0:|||||Accesorios||||||
BNKBP5Z_ES|Batería Nokia BP-5Z para el Nokia 700|https://www.maxmovil.com/es/bateria-nokia-bp-5z.html|20.00|Obtén mejores resultados y saca el máximo partido a tu móvil con esta batería de larga duración, la ligera Nokia BP-5Z te da 1080 mAh de potencia para un uso prolongado de su dispositivo Nokia compatible.Características:- Capacidad de batería de 1080 mAh- Li-PolymerCompatible con los móviles smartphone Nokia 700.|new|6438158373716|Nokia|MPN_BNKBP5Z_ES|https://www.maxmovil.com/media/catalog/product/b/a/bater_a-nokia-bp-5z-01.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BNKBP5Z_ES|unisex|adult||||13.92|https://tag.shopping-feed.com/v3/redirect/product/34bfa064df64556442a7b229107e543d4a55aad1|||ES::0:|||||Accesorios||||||
BP5M_ES|Batería original Nokia BP-5M para Nokia 7390 6110 5610 5700 6220 6500 8600|https://www.maxmovil.com/es/bateria-original-nokia-bp-5m-7390-6110.html|25.00|Nokia BP-5M para 7390. 5610, 5700 XpressMusic, 6110 Navigator, 6220 classic, 6500 slide, 8600 Luna.|new|0999123124000|Nokia|MPN_BP5M_ES|https://www.maxmovil.com/media/catalog/product/b/p/bp5m_bp5m.jpg|Accesorios > Baterías|in stock|10|ES:::0|0.05||Accesorios > Baterías|BP5M_ES|unisex|adult||||11.50|https://tag.shopping-feed.com/v3/redirect/product/f3dd9df50db3b8fdd0abaa79cca236a8f7169fe3|||ES::0:|||||Accesorios||||||
BPPINK_ES|Auriculares infantiles BuddyPhone Rosa|https://www.maxmovil.com/es/auriculares-infantiles-buddyphone-rosa.html|21.00|Auriculares para niños con volumen seguro  ¡BuddyPhone son los auriculares infantiles perfectos para los niños!Disponen de un control de sonido integrado y siempre activo para limitar los niveles de volumen máximos a 85 decibelios. Un niño que está expuesto a niveles de ruido superiores a 85 decibelios durante un período prolongado de tiempo tiene riesgo de pérdida de audición.Por eso los cascos BuddyPhones para niños tienen esta limitación. La mayor parte de los dispositivos de audio que pueden usar tus hijos tienen niveles de ruido muy superiores a los 85 decibelios, por ejemplo, un reproductor MP3 normal en el nivel máximo de volumen produce 105 decibelios. Lo que supone un nivel de intensidad 100 veces superior al máximo recomendado por los científicos. ¡Hay que tener cuidado con los más pequeños!Cascos para compartir la música con sus amigosLos auriculares BuddyPhones para niños están equipados con un acoplador de audio BuddyCable que le permitirá compartir su música conectando un segundo cable de audio en su BuddySystem, así ayudas a tus hijos a socializar con otros niños y les enseñas a compartir.Diseño resistente a niños Buddyphones son los auriculares para niños más robustos y duraderos del mercado. Desde el diseño del conector hasta la resistencia de la diadema, están concebidos para que tus hijos los usen sin riesgo de que se rompan. Además los cascos BuddyPhones son muy cómodos ya que utilizan almohadillas en los auriculares y la diadema es extensible para ajustarse a las exigencias del niño y a su crecimiento.Pegatinas decorativas para que los peques se diviertanBuddyPhones permite a los niños decorarlos con pegatinas para dar un toque personal. Cinco diferentes conjuntos de pegatinas están incluidos.|new|0786471748428|Onanoff|MPN_BPPINK_ES|https://www.maxmovil.com/media/catalog/product/b/u/buddiespink.jpg|Con cable|in stock|1|ES:::0|0.05||Con cable|BPPINK_ES|unisex|adult|Rosa|||19.00|https://tag.shopping-feed.com/v3/redirect/product/c42cad692dd72468f3dba025acce0ef6f6c2625d|||ES::0:|||||Accesorios||||||
BPYELLOW_ES|Auriculares infantiles BuddyPhone Amarillo|https://www.maxmovil.com/es/auriculares-infantiles-buddyphone-amarillo.html|21.00|Auriculares para niños con volumen seguro ¡BuddyPhone son los auriculares infantiles perfectos para los niños!Disponen de un control de sonido integrado y siempre activo para limitar los niveles de volumen máximos a 85 decibelios. Un niño que está expuesto a niveles de ruido superiores a 85 decibelios durante un período prolongado de tiempo tiene riesgo de pérdida de audición.Por eso los cascos BuddyPhones para niños tienen esta limitación. La mayor parte de los dispositivos de audio que pueden usar tus hijos tienen niveles de ruido muy superiores a los 85 decibelios, por ejemplo, un reproductor MP3 normal en el nivel máximo de volumen produce 105 decibelios. Lo que supone un nivel de intensidad 100 veces superior al máximo recomendado por los científicos. ¡Hay que tener cuidado con los más pequeños!Cascos para compartir la música con sus amigosLos auriculares BuddyPhones para niños están equipados con un acoplador de audio BuddyCable que le permitirá compartir su música conectando un segundo cable de audio en su BuddySystem, así ayudas a tus hijos a socializar con otros niños y les enseñas a compartir.Diseño resistente a niños Buddyphones son los auriculares para niños más robustos y duraderos del mercado. Desde el diseño del conector hasta la resistencia de la diadema, están concebidos para que tus hijos los usen sin riesgo de que se rompan. Además los cascos BuddyPhones son muy cómodos ya que utilizan almohadillas en los auriculares y la diadema es extensible para ajustarse a las exigencias del niño y a su crecimiento.Pegatinas decorativas para que los peques se diviertanBuddyPhones permite a los niños decorarlos con pegatinas para dar un toque personal. Cinco diferentes conjuntos de pegatinas están incluidos.|new|0608938795496|Onanoff|MPN_BPYELLOW_ES|https://www.maxmovil.com/media/catalog/product/b/u/buddiesyellow.jpg|Con cable|in stock|1|ES:::0|0.05||Con cable|BPYELLOW_ES|unisex|adult|Amarillo|||19.00|https://tag.shopping-feed.com/v3/redirect/product/c259bec98dcd770811f1682cbaa089fbeb5fb1d1|||ES::0:|||||Accesorios||||||
BQM8CASEB_ES|Funda Duo BQ Aquaris M8 Gris|https://www.maxmovil.com/es/funda-duo-aquaris-m8-gris.html|19.00|Una funda para tu BQ Aquaris M8. Con estructura de policarbonato laminado, protege de los golpes desde todos los ángulos. Cuenta con aberturas laterales para botones y conectores.También permite reclinar la tablet a modo de atril para escribir y leer con comodidad. La tapa de esta funda también presenta la función de activación de pantalla. En color gris|new|8435439878654|BQ|MPN_BQM8CASEB_ES|https://www.maxmovil.com/media/catalog/product/f/u/funda_bq_aquaris_m8_negro.jpg|Tablets > Accesorios > Fundas|in stock|3|ES:::0|0.05||Tablets > Accesorios > Fundas|BQM8CASEB_ES|unisex|adult|Gris||||https://tag.shopping-feed.com/v3/redirect/product/304ebb9a994b99a12fec5b52737ab4932e465b37|||ES::0:|||||Accesorios||||||
BRAZASBSLA_ES|Funda brazalete verde SBS talla L|https://www.maxmovil.com/es/funda-brazalete-verde-sbs-talla-l.html|9.00|Una funda de formato brazalete para llevar tu smartphone en el brazo. De esta manera, puedes medir tu actividad física y escuchar música. Además, claro, de estar conectado y localizable en cualquier momento. Deja la pantalla al descubierto, y además sigue siendo utilizable con los controles táctiles de manera habitual.La funda es ligera y muy cómoda. ajustable con velcro. Además es de neopreno lavable y lleva detalles reflectantes. Incorpora un bolsillo para las llaves u objetos pequeños. Es compatible con cualquier teléfono móvil de hasta 5 pulgadas. Concretamente, las dimensiones máximas son de 58,6 x 123,8 mm.|new|8018417199080|Otras|MPN_BRAZASBSLA_ES|https://www.maxmovil.com/media/catalog/product/f/u/funda_brazalete_deportivo_talla_l_verde.jpg|Accesorios > Fundas > Otras fundas|in stock|10|ES:::0|0.05||Accesorios > Fundas > Otras fundas|BRAZASBSLA_ES|unisex|adult|Verde|||6.66|https://tag.shopping-feed.com/v3/redirect/product/5b6fb11a1c0498664fcdde9d1e9361ba51db8d60|||ES::0:|||||Accesorios||||||
BSEBST41_ES|Batería Original Sony Ericsson BST-41|https://www.maxmovil.com/es/bateria-original-sony-ericsson-bst-41.html|28.00|El desarrollo en conjunto de teléfonos móviles y baterías Sony Ericsson garantiza que tu teléfono tendrá una fuente de energía segura y confiable.|new|3610005185250|Sony Ericsson|MPN_BSEBST41_ES|https://www.maxmovil.com/media/catalog/product/b/s/bsebst41_bsebst41.jpg|Accesorios > Baterías|in stock|1|ES:::0|0.05||Accesorios > Baterías|BSEBST41_ES|unisex|adult||||8.47|https://tag.shopping-feed.com/v3/redirect/product/207844e95b4d6b1bf4aa17873a9574d75c15737f|||ES::0:|||||Accesorios||||||
BSPLI104_ES|Batería Benq-Siemens PLI-104|https://www.maxmovil.com/es/bateria-benq-siemens-pli-104.html|10.00|Batería Benq-Siemens PLI-104 compatible con los modelos EF51, S88 y M580|new|4718755189760|Siemens|MPN_BSPLI104_ES|https://www.maxmovil.com/media/catalog/product/b/s/bspli104_bspli104.jpg|Accesorios > Baterías|in stock|1|ES:::0|0.05||Accesorios > Baterías|BSPLI104_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/f430aee26b7bdeebcba2b5c25d774bf1f4883db8|||ES::0:|||||Accesorios||||||
BST40_ES|Batería original Sony Ericsson P1i BST-40|https://www.maxmovil.com/es/bateria-original-sony-ericsson-p1i-bst-40.html|38.00|El desarrollo en conjunto de teléfonos móviles y baterías Sony Ericsson garantiza que tu teléfono tendrá una fuente de energía segura y confiable.|new|0999123131100|Sony Ericsson|MPN_BST40_ES|https://www.maxmovil.com/media/catalog/product/b/s/bst40_bst40.jpg|Accesorios > Baterías|in stock|9|ES:::0|0.05||Accesorios > Baterías|BST40_ES|unisex|adult||||1.22|https://tag.shopping-feed.com/v3/redirect/product/8207f958513714acc29af3d49d2deadb882eb00b|||ES::0:|||||Accesorios||||||
BT515P_ES|Batería para Leagoo Lead 7 BT515P|https://www.maxmovil.com/es/bateria-para-leagoo-lead-7-bt515p.html|10.00|Una batería para el Leagoo Lead 7. Accesorio original de Leagoo con capacidad de 4.500 mAh.|new||Leagoo|MPN_BT515P_ES|https://www.maxmovil.com/media/catalog/product/b/a/bateria_leagoo_lead_7_bt515p.jpg|Accesorios > Baterías|in stock|8|ES:::0|0.05||Accesorios > Baterías|BT515P_ES|unisex|adult|||||https://tag.shopping-feed.com/v3/redirect/product/edfe48d12c84eb03deb22f574cbacbc43a30d68d|||ES::0:||Más de 4000 mAh|||Accesorios||||||
